url,ssl,age,status_code,blacklisted_words,is_phishing
webmail-102874.weeblysite.com/,FALSE,3736,404,[],1
huaban.com,TRUE,7142,200,[],0
u1965047.plsk.regruhosting.ru/33/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/78/,TRUE,5442,200,[],1
mailchimp.com,TRUE,7925,200,"['real', 'trusted', 'buyer']",0
portale-web-utenteit.66-29-155-187.cprapid.com/,TRUE,1396,200,[],1
s3.amazonaws.com/appforest_uf/f1678602861020x642391154288772100/ind1.html?email=amzn-noc-contact@amazon.com,TRUE,6416,200,[],1
www.binaryranking.net/dhl/GlobalSources/index2.php?email,TRUE,1035,200,[],1
www.direct3.smbc.co.jp.aib.hubigpo.com/ibg/client/home.php,TRUE,104,200,"['phishing', 'real']",1
u1965047.plsk.regruhosting.ru/134/,TRUE,5442,200,[],1
playstation.com,TRUE,9553,200,"['real', 'fast']",0
yahoo.com,TRUE,10280,200,"['real', 'trusted', 'fast']",0
www.direct3.smbc.co.jp.aib.xpjbetus.com/ibg/client/home.php,TRUE,89,200,"['phishing', 'real']",1
u1965047.plsk.regruhosting.ru/186/,TRUE,5442,200,"['gift', 'seller']",1
dynect.net,TRUE,5792,200,[],0
google.com.mx,TRUE,7321,200,['trusted'],0
dossier-antai-gov.com/,TRUE,4,200,"['real', 'legit']",1
maurocamacho12.myportfolio.com/,TRUE,9358,200,[],1
s.id/1C9EG,TRUE,3498,200,"['spam', 'fraud', 'phishing', 'real', 'fast']",1
smartlink.metricool.com/public/smartlink/MarchBT-bill2023,TRUE,2899,200,[],1
n2mym1.webwave.dev/,TRUE,1472,200,"['seller', 'fast']",1
t.co/UHEVhBMKEP,TRUE,4703,200,[],1
optimizely.com,TRUE,4808,200,"['real', 'buyer']",0
atg.se,TRUE,10645,200,['real'],0
kahoot.it,TRUE,3825,200,[],0
webmail-101663.weeblysite.com/,FALSE,3736,404,[],1
www.barrierfreerealtors.com/nsiftrsa/michal/loga/paymybill.php,FALSE,1337,406,[],1
credonalta.siterubix.com/wp-admin/mich.php,FALSE,5795,404,[],1
britannica.com,TRUE,10133,200,"['surprise', 'real', 'trusted']",0
paribasweb.com/,TRUE,9,200,['real'],1
u1965047.plsk.regruhosting.ru/117/,TRUE,5442,200,[],1
mypostal-trck.com/reschedule_US964******78/,FALSE,47,404,[],1
onlinekunden.builderallwppro.com/wp-admin/dha/dhdeliv/,TRUE,629,200,[],1
u1965047.plsk.regruhosting.ru/159/,TRUE,5442,200,[],1
dell.com,FALSE,12528,403,[],0
u1965047.plsk.regruhosting.ru/88/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/167/,TRUE,5442,200,[],1
3dmgame.com,TRUE,6808,200,['gift'],0
amazon.fr,FALSE,5443,503,[],0
ifeng.com,TRUE,6711,200,['real'],0
sina.com.cn,TRUE,8878,200,['real'],0
chsworks.org/ADOBE/,FALSE,2006,500,[],1
u1965047.plsk.regruhosting.ru/27/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/234/,TRUE,5442,200,"['gift', 'seller']",1
45g9j-385hg08webvgc03-u8rfgc0-wp48ifg0-gb.obs.ap-southeast-3.myhuaweicloud.com/jf3-59hg-9ecnbf-38irbf-w9ebc-385rgfb-w9bf.html?AWSAccessKeyId=HBX9KWQGGEDRBBGNFC9R&Expires=1680962423&Signature=GedlUtcHTY3NM93UID7v/VwfFwE%3D,TRUE,1972,200,[],1
bafybeig6bbebj4kszok4owlvojtas4ijsajf2uspf275t5v3smondjaliq.ipfs.w3s.link/O1.shtml?x@x.com+,TRUE,258,200,[],1
spamhaus.org,FALSE,8563,403,['spam'],0
webseth.com/vmail08/O V 6/#accounts@centrica.com,TRUE,8494,302,[],1
paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;session=480c95f081ab3a2b1c89c0717ae5d4c6&amp;dispatch=b73a16147592961a46198aad274a7bdf73269d7a,FALSE,139,406,[],1
4399.com,TRUE,7226,200,[],0
xn--visualizandonline-maro-k7b.com/luiza/?userID=3&uri=d2ERXZsPG+M0UiEcvPRv9hHNSqwUR6CBeQcQvIEgqRc=,TRUE,7,200,[],1
a4cjd6.webwave.dev/,TRUE,1472,200,"['seller', 'fast']",1
j42vni.webwave.dev/,TRUE,1472,200,[],1
ibit.ly/tVv5,FALSE,1032,403,[],1
ebay.com,TRUE,10082,200,"['seller', 'buyer', 'fast']",0
nessus.org,TRUE,9097,200,"['trusted', 'seller', 'fast']",0
yuque.com,TRUE,7783,200,['gift'],0
hubspot.com,TRUE,6607,200,"['real', 'fast']",0
skinstier.net,TRUE,152,200,"['spam', 'scam', 'gift', 'fast']",1
webpkgcache.com,TRUE,1251,200,"['spam', 'phishing']",0
lenovo.com,FALSE,7492,403,[],0
nfl.com,TRUE,9792,200,['fast'],0
deepl.com,TRUE,4706,200,"['real', 'fast']",0
no-ip.com,TRUE,8560,200,"['trusted', 'fast']",0
cbsnews.com,TRUE,10386,200,"['gift', 'real', 'fast']",0
u1965047.plsk.regruhosting.ru/91/,TRUE,5442,200,[],1
portale-web-utenteit.66-29-155-187.cprapid.com/checkclient.php?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,FALSE,1396,404,[],1
ipfs.io/ipfs/QmW5xYiQQsBkXMTeFSD7H1e76C9NvymndXaXzjdM6mqLmZ,FALSE,3222,410,[],1
u1965047.plsk.regruhosting.ru/81/,TRUE,5442,200,[],1
xewego2223.temp.swtest.ru/login/ologin.php,FALSE,3376,503,['scam'],1
task4solutions.co.uk/wp-content/ch/red_Ch/,TRUE,244,200,"['gift', 'surprise', 'fast']",1
u1965047.plsk.regruhosting.ru/97/,TRUE,5442,200,[],1
www.xpjbetus.com,TRUE,89,200,"['phishing', 'real']",1
u1965047.plsk.regruhosting.ru/202/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/138/,TRUE,5442,200,[],1
amazon.it,FALSE,8431,200,"['gift', 'legit', 'seller', 'fast']",0
app2.com.80-94-95-115.cprapid.com/aggiorna/,FALSE,1396,404,[],1
aliyuncs.com,FALSE,3997,404,[],0
datadome.co,FALSE,2895,403,[],0
u1965047.plsk.regruhosting.ru/232/,TRUE,5442,200,[],1
amendes-gouvfr.fr/,TRUE,12,200,[],1
chsi.com.cn,FALSE,7605,412,[],0
viber.com,TRUE,8587,200,[],0
qq.com,TRUE,10174,200,['real'],0
aol-106726.weeblysite.com/,FALSE,3736,404,[],1
elegantthemes.com,TRUE,5268,200,"['trusted', 'seller', 'fast']",0
midiakit.net/magaluoff,FALSE,988,404,[],1
posti-redirect-fl.com/,FALSE,5,404,[],1
nba.com,TRUE,10331,200,['fast'],0
aol-103873.weeblysite.com/,FALSE,3736,404,[],1
u1965047.plsk.regruhosting.ru/37/,TRUE,5442,200,[],1
mckinsey.com,TRUE,11982,200,"['trusted', 'fast']",0
outlook.com,TRUE,10433,200,"['scam', 'phishing', 'real']",0
b12700.infura-ipfs.io/ipfs/QmZJFpn4ycQ1bsbA7Sf8M2rxKst15uqUJa1gxthR49MAAZ?omet.@%07%5D%26%23128;%04+%EF%BF%BD%14a%EF%BF%BD$%EF%BF%BD%EF%BF%BD4%EF%BF%BD%EF%BF%BD+&_,TRUE,1137,200,[],1
schneier.com,TRUE,8695,200,"['fraud', 'real', 'legit', 'fast']",0
bitly.com/3jRTmMU,FALSE,7061,403,[],1
mayoclinic.org,TRUE,9528,200,"['gift', 'trusted']",0
www.smbc-bamkk.qlfzhl.com/,TRUE,324,200,"['phishing', 'real']",1
sicuro-sistema-supporto-website.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php,FALSE,1110,404,[],1
bitly.com,TRUE,7060,200,['fast'],0
secure-protocol.com/wallets.html#,TRUE,20,200,[],1
direct.smbcc-co-jp.zhuronggn.com,TRUE,327,200,"['phishing', 'real']",1
theatlantic.com,TRUE,10071,200,"['gift', 'surprise', 'real']",0
redfin.com,FALSE,8349,403,"['spam', 'real']",0
brightcove.com,TRUE,6610,200,"['trusted', 'fast']",0
bafkreigpx6pufigg73eu3k5lgeuz2jsksstd3mnat5m2i42diyosjvq4la.ipfs.cf-ipfs.com/,TRUE,1558,200,"['gift', 'fast']",1
kickstarter.com,FALSE,8853,403,[],0
about.me,TRUE,5430,200,[],0
deloitte.com,TRUE,10188,200,['real'],0
1drv.com,TRUE,3506,200,[],0
codepen.io,FALSE,4032,403,[],0
metro.co.uk,TRUE,9719,200,"['surprise', 'real', 'buyer']",0
nic.ru,TRUE,9235,200,['real'],0
sites.google.com/view/attidexxwe/home,TRUE,9310,200,[],1
attnet-102072.weeblysite.com/,FALSE,3736,404,[],1
nginx.org,TRUE,6653,200,[],0
openai.com,TRUE,5895,200,[],0
crashlytics.com,TRUE,4433,200,"['real', 'fast']",0
geaminilagin.godaddysites.com/,TRUE,3401,200,['seller'],1
today.com,TRUE,9105,200,"['surprise', 'real', 'seller', 'fast']",0
2345.com,TRUE,9183,200,[],0
windy.com,TRUE,8733,200,[],0
ezoicns.com,TRUE,2613,200,"['fraud', 'real', 'fast']",0
t.co/WKghisUpe3,FALSE,4703,403,[],1
avito.ru,TRUE,5756,200,"['real', 'seller', 'buyer']",0
u1965047.plsk.regruhosting.ru/47/,TRUE,5442,200,[],1
surgut-kpc.ru/bitrix/admin/signal/one/index.php,TRUE,5092,200,[],1
webmail-107453.weeblysite.com/,FALSE,3736,404,[],1
docs.google.com/forms/d/e/1FAIpQLSfatJS2tYpmBOguhDCT_LEY-kJxx-Tj0xdMluovx0sSSHdJUA/viewform?usp=send_form,TRUE,9310,200,[],1
yrv.uniontoy.top/,TRUE,12,200,[],1
chess.com,TRUE,10440,200,['gift'],0
www.direct3.smbc.co.jp.aib.taobtmps.com/ibg/client/home.php,TRUE,101,200,"['phishing', 'real']",1
uc.cn,TRUE,7300,200,[],0
www.dofreesure.com/zrd/AT&T%20-%20Login.htm,TRUE,1049,200,[],1
u1965047.plsk.regruhosting.ru/164/,TRUE,5442,200,[],1
ipfs.io/ipfs/QmdfKxAaoey5GuNjwigZzjR2USbF54N32xRkQpe2uyxu7Z,TRUE,3222,200,"['gift', 'fast']",1
one-secudoc.myportfolio.com/,TRUE,9358,200,[],1
researchgate.net,TRUE,5510,200,[],0
slack.com,TRUE,11099,200,"['real', 'trusted', 'fast']",0
windows.com,TRUE,10044,200,"['gift', 'real', 'fast']",0
u1965047.plsk.regruhosting.ru/187/,TRUE,5442,200,[],1
kontur.ru,TRUE,9286,200,[],0
lwsdns.com,TRUE,5910,200,['trusted'],0
theerips.com/31949809521793171232893153436310425992085326364143&amp;92030097672750005766130416681555441573612066&amp;email.html,FALSE,1678,404,[],1
craigslist.org,TRUE,9313,200,"['scam', 'fraud', 'real']",0
biblegateway.com,TRUE,9113,200,[],0
ui.com,TRUE,10191,200,[],0
angelfire.com,TRUE,8914,200,[],0
firefox.com,TRUE,8923,200,['fast'],0
rfrgedbfgh.godaddysites.com/,TRUE,3401,200,['seller'],1
slideshare.net,TRUE,6185,200,['fast'],0
bairespeluqueros.com/wp/privacy-policy/login.html,TRUE,5884,200,['phishing'],1
sketchfab.com,TRUE,4017,200,"['real', 'trusted', 'seller']",0
splashtop.com,TRUE,5786,200,"['real', 'trusted', 'seller', 'fast']",0
www.direct3.smbc.co.jp.aib.tbtmczcn.com/ibg/client/home.php,TRUE,106,200,"['phishing', 'real']",1
b-cdn.net,TRUE,2511,200,"['gift', 'surprise', 'real', 'fast']",0
goodreads.com,TRUE,7398,200,"['real', 'fast']",0
amazon.co.uk,FALSE,9719,503,[],0
google.com.tw,TRUE,8230,200,['trusted'],0
doordash.com,FALSE,3553,403,[],0
u1965047.plsk.regruhosting.ru/40/,TRUE,5442,200,[],1
www.italy-itf.com/images/auth/ssh/customer/up/index.php,FALSE,7118,404,[],1
sedo.com,TRUE,8948,200,"['seller', 'buyer']",0
ipfs.io/ipfs/QmctsxTTjAuTXDK59H7JZ5VUBs43UZxJMcdxx1C1Pm4NyQ/index.html,TRUE,3222,200,"['spam', 'fast']",1
latimes.com,FALSE,11778,403,[],0
amplitude.com,TRUE,9803,200,"['real', 'trusted']",0
declaracionbienesinmueblesmuniscr1.webnode.page/,FALSE,727,404,[],1
gstatic.com,FALSE,5508,404,[],0
meumundomaisdigital.com.br/wp-content/plugins/super-links/application/helpers/super-links-proxy.php?bafkreibylfkgitjydtsxygauv2mtjg7nz54lw3c2qupe6zlfiee6sn6y3m.ipfs.dweb.link,FALSE,1090,406,[],1
t.co,TRUE,4703,200,[],0
u1965047.plsk.regruhosting.ru/179/,TRUE,5442,200,[],1
signnumtauaskux.godaddysites.com/,FALSE,3401,404,[],1
savefrom.net,TRUE,5477,200,['fast'],0
fedoraproject.org,TRUE,7109,200,['trusted'],0
gartner.com,TRUE,10589,200,"['real', 'fast']",0
pancakeswape.org,TRUE,3,200,['fast'],1
eastday.com,TRUE,8421,200,[],0
mysql.com,TRUE,8803,200,['fast'],0
u1965047.plsk.regruhosting.ru/77/,TRUE,5442,200,"['gift', 'seller']",1
telegraph.co.uk,TRUE,9719,200,"['gift', 'real', 'buyer', 'fast']",0
sohu.com,TRUE,9016,200,['fast'],0
u1965047.plsk.regruhosting.ru/153/,TRUE,5442,200,[],1
blogspot.co.uk,TRUE,4970,200,['trusted'],0
yahoo-106650.weeblysite.com/,FALSE,3736,404,[],1
feishu.cn,TRUE,5965,200,"['real', 'trusted', 'fast']",0
www.barrierfreerealtors.com/nsiftrsa/michal/loga/sms2.php,FALSE,1337,406,[],1
www.bustbtm.com/ibg/client/home.php,TRUE,18,200,"['phishing', 'real']",1
flickr.com,TRUE,7050,200,"['spam', 'gift', 'real', 'fast']",0
u1965047.plsk.regruhosting.ru/57/,TRUE,5442,200,"['gift', 'seller']",1
disney.com,TRUE,12044,200,"['gift', 'surprise', 'real']",0
u1965047.plsk.regruhosting.ru/28/,TRUE,5442,200,[],1
shopee.co.id,TRUE,3026,200,['seller'],0
dns.com,TRUE,11626,200,['real'],0
u1965047.plsk.regruhosting.ru/120/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/192/,TRUE,5442,200,"['gift', 'seller']",1
impost.14125455.xyz/vhmazxv2?from_email=1,FALSE,1,404,[],1
ipfs.io/ipfs/QmZ1d9j3cUHbDezH2KTaFxHHi1jRKX9sWkqQenNMcyGR2s?filename=1202.html?ss=2&ea,TRUE,3222,200,[],1
compteoutlook.mystrikingly.com/,FALSE,1565,403,[],1
reg.ru,TRUE,6340,200,"['spam', 'gift', 'seller', 'fast']",0
manager.infomaniak.40-76-112-72.cprapid.com/manager/login.php?RpcO1Z1Zw6aLaaOgog2aDI2ftJ2PWSHecCuvvuaz2nu5ZeJtsF240kKSZPUgOZ6ObfFL55RLYpWS18xrSmtRdfP0TohGOoqlPJQGsNGd9XvTlho7HMMAiBz0zEC9bL0Ji6VKhrSvpMVkQzlqcBW7W2PFF6il4YoJ4D4JxHl65J4KLgseZ2qFuWiizIqiH0h8cf2OecGH,TRUE,1396,200,[],1
dynatrace.com,TRUE,6652,200,"['trusted', 'fast']",0
nationalgeographic.com,TRUE,10015,200,"['real', 'fast']",0
10-2-0f038g5hf-w9egf-02efgw0egf-w08gg-80fd.obs.ap-southeast-1.myhuaweicloud.com/4e6he9-rjg-wer98hgf-0w9fj-w0rgf-w0efnh-bf-bf.html?AWSAccessKeyId=FQWNSQAJNPZJXV8B91KK&amp;Expires=1676025373&amp;Signature=0grDG87625PpZyB%2BXgswdycIG8U%3D#x@x.com,FALSE,1972,429,[],1
bizjournals.com,TRUE,8417,200,[],0
roskazna.ru,FALSE,6689,403,[],0
docs.google.com/forms/d/e/1FAIpQLSfxEjMGQxHHP9GpTO85l-3r1qS4_BAK8kvLwel6zghPDmJVaw/viewform?usp=send_form,TRUE,9310,200,[],1
kunden-dkb-de-bestdesign2025416314.codeanyapp.com/de/,TRUE,2442,200,[],1
u1965047.plsk.regruhosting.ru/180/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/194/,TRUE,5442,200,[],1
fortune.com,TRUE,10510,200,"['gift', 'real', 'buyer', 'fast']",0
www.direct3.smbc.co.jp.aib.taobtianmy.com/sanjin/client/index.php,FALSE,78,404,[],1
constellix.com,TRUE,4857,200,"['fraud', 'real', 'fast']",0
engadget.com,TRUE,6988,200,"['real', 'seller', 'buyer', 'fast']",0
sentry.io,TRUE,3991,200,"['real', 'fast']",0
pinimg.com,TRUE,4670,200,"['spam', 'gift', 'real', 'fast']",0
lenta.ru,TRUE,8634,200,['real'],0
ebay.co.uk,TRUE,8945,200,"['gift', 'seller', 'fast']",0
foxbusiness.com,TRUE,8560,200,"['scam', 'real', 'seller', 'buyer']",0
ipfs.io/ipfs/bafybeiczo4drtuu76juzj3ha3klq47pam64znhoovrphwxreynbyh44qrq/fengwetr,TRUE,3222,200,[],1
u1965047.plsk.regruhosting.ru/175/,TRUE,5442,200,[],1
thoughtco.com,TRUE,3706,200,[],0
entergy.com,TRUE,10755,200,[],0
livechatinc.com,TRUE,6341,200,"['real', 'trusted', 'fast']",0
smart-designproyectos.com/wp-includes/fle/cleanoff/cleanPage/,FALSE,155,401,[],1
economist.com,TRUE,10331,200,"['gift', 'fast']",0
www.d0054262.atservers.net/,FALSE,5950,403,[],1
u1965047.plsk.regruhosting.ru/199/,TRUE,5442,200,"['gift', 'seller']",1
pubmatic.com,TRUE,5917,200,"['real', 'buyer', 'fast']",0
u1965047.plsk.regruhosting.ru/65/,TRUE,5442,200,"['gift', 'seller']",1
eventbrite.com,TRUE,6254,200,['buyer'],0
pub-91710d787b35445dae33da4a5df22c9a.r2.dev/sky.html,TRUE,201,200,['phishing'],1
staropassoswis.wpengine.com/hu/deoulin/,FALSE,4750,403,[],1
stage2sports.com/wp-content/uploads/sharepoint.com.axp/sharefile/cda.php?id=88eb2d4dd95ad5d22e7b0fb53dbe1d1d88eb2d4dd95ad5d22e7b0fb53dbe1d1d&amp;session=88eb2d4dd95ad5d22e7b0fb53dbe1d1d88eb2d4dd95ad5d22e7b0fb53dbe1d1d,TRUE,185,200,[],1
www.pmitaliane.it/ujalikartn/miakdhj/dfhfj.php,FALSE,1061,404,[],1
wwwattupdate.godaddysites.com/,TRUE,3401,200,[],1
att698.godaddysites.com/,TRUE,3401,200,[],1
criteo.com,TRUE,6477,200,"['phishing', 'real', 'seller', 'buyer']",0
consultant.ru,TRUE,9581,200,[],0
fraiche.com.mx,TRUE,8251,200,['buyer'],0
alidns.com,TRUE,5142,200,[],0
veloy72115.clickfunnels.com/optin1671230072653,FALSE,3448,403,[],1
u1965047.plsk.regruhosting.ru/98/,TRUE,5442,200,"['gift', 'seller']",1
skype.com,TRUE,7263,200,"['real', 'fast']",0
www.bitsoine.com/h5/,TRUE,206,200,[],1
u1965047.plsk.regruhosting.ru/190/,TRUE,5442,200,[],1
btinternet-103192.weeblysite.com/,TRUE,3736,200,"['fraud', 'gift', 'real', 'seller', 'buyer', 'fast']",1
doopboox.weebly.com/,TRUE,6193,200,[],1
ipfs.io/ipfs/bafybeibenluv2azfzaqjgfn6nxkbih6tgyl5uqhhyapmv6g2oyzwo4gouq/bendonovan2_owao.html,TRUE,3222,200,['trusted'],1
practicalcloudcomputing.com/,TRUE,4827,200,[],1
smcbberank.com/,TRUE,1,200,[],1
www.ketbtm.com/sanjin/client/index.php,FALSE,67,404,[],1
fzhjrc.webwave.dev/?forcePageWithoutCdn=true,TRUE,1472,200,[],1
workprotocoles-com.webs.com/,TRUE,10205,200,[],1
bafybeih7mbk3arb5rq5pstaq4rlgjnfpqx3gpayhsuuqpdphscpkfl6azy.ipfs.dweb.link/index.html,FALSE,2208,410,[],1
paypal.com,TRUE,8641,200,"['fraud', 'fast']",0
vcme387834ieiohlk8628709i89429e290.ewr1.vultrobjects.com/index.html,FALSE,1486,404,[],1
pr1.me/cd5q,TRUE,3775,200,[],1
middleeastfeedback.blob.core.windows.net/sharp/sharp.html,FALSE,10077,403,[],1
u1965090.cp.regruhosting.ru/,TRUE,5442,200,['fast'],1
plutokingheredriveus.blob.core.windows.net/kansas/plut.html,TRUE,10077,200,[],1
arstechnica.com,TRUE,8838,200,"['real', 'legit']",0
aol-107673.weeblysite.com/,FALSE,3736,404,[],1
khananistore.com/cgi-bin2/checkpoint/399224883474207/index.php?checkpointid=1267566012,TRUE,3258,200,[],1
pornhub.com,TRUE,8167,200,"['real', 'fast']",0
onedriveeboxxxx.weebly.com/,TRUE,6193,200,[],1
secure-protocol.com/autoconnect.html#,TRUE,20,200,[],1
scmp.com,TRUE,10411,200,"['scam', 'gift', 'real', 'buyer', 'fast']",0
primevideo.com,TRUE,8167,200,[],0
btintercim-monthlybill.weebly.com/,FALSE,6193,404,[],1
att-bellsouthverification.webflow.io/,FALSE,3596,404,[],1
g4y6h-0vk-3h59nf-iwebnc-f308gf0-we9hnc-qef.obs.ap-southeast-3.myhuaweicloud.com/v46h-0v-39rcmw3r9hnbg0vwe8f0-85gf0-whr8-fghwrf.html?AWSAccessKeyId=PI9QKUEZIXLO2QBKB9K0&Expires=1680900756&Signature=0szAE1Bj5stcRsmsjUAxV2aeIqU%3D,TRUE,1972,200,[],1
yfefyefgyyppp.godaddysites.com/,TRUE,3401,200,['seller'],1
roblox.com,TRUE,6981,200,['gift'],0
doubleverify.com,TRUE,5685,200,"['fraud', 'real', 'fast']",0
web-portale-com.preview-domain.com/,FALSE,1214,403,[],1
att-yahoo-maail-hjfjhcchbdhjhsfjw105788.weeblysite.com/,FALSE,3736,404,[],1
zynga.com,TRUE,5608,200,"['real', 'fast']",0
rusprofile.ru,FALSE,4352,403,[],0
upholldlogg-innnn.godaddysites.com/,TRUE,3401,200,[],1
huffingtonpost.com,TRUE,6576,200,"['gift', 'real']",0
ucoz.net,TRUE,6406,200,"['real', 'fast']",0
immunet.com,TRUE,8167,200,"['real', 'fast']",0
storageapi.fleek.co/d9faca97-3ef4-4f19-bdb7-744644982c59-bucket/webswindle3/index.html,FALSE,1101,403,[],1
ultradns.com,TRUE,9022,200,"['real', 'fast']",0
weibo.com,TRUE,8758,200,[],0
surveymonkey.com,TRUE,8526,200,['trusted'],0
hupu.com,TRUE,8460,200,['real'],0
kyaa.info/lk29c,TRUE,393,200,[],1
as.com,TRUE,9229,200,['real'],0
science.org,TRUE,10244,200,"['real', 'fast']",0
apnews.com,TRUE,11566,200,"['fraud', 'gift', 'surprise', 'real', 'legit', 'trusted', 'seller', 'buyer', 'fast']",0
tiktok.com,TRUE,9730,200,"['gift', 'real', 'seller', 'fast']",0
addtoany.com,TRUE,6211,200,['fast'],0
u1965047.plsk.regruhosting.ru/241/,TRUE,5442,200,"['gift', 'seller']",1
googledomains.com,TRUE,7154,200,['real'],0
line.me,TRUE,5430,200,['scam'],0
att.com,TRUE,13470,200,"['gift', 'real', 'trusted', 'fast']",0
stage2sports.com/wp-content/uploads/sharepoint.com.axp/sharefile/cda.php?id=8ae8d7744fd3745901e806f4757432978ae8d7744fd3745901e806f475743297&amp;session=8ae8d7744fd3745901e806f4757432978ae8d7744fd3745901e806f475743297,TRUE,185,200,[],1
tistory.com,TRUE,6371,200,[],0
360doc.com,FALSE,6500,403,[],0
fajdgx.shop/,TRUE,317,200,[],1
aol-101920.weeblysite.com/,FALSE,3736,404,[],1
giphy.com,TRUE,3757,200,['real'],0
epicgames.com,FALSE,10288,403,[],0
freepik.com,FALSE,4603,403,[],0
squarespace.com,TRUE,7291,200,"['real', 'seller']",0
bit.ly/3LfH12Q,TRUE,5412,200,"['seller', 'fast']",1
u1965047.plsk.regruhosting.ru/86/,TRUE,5442,200,"['gift', 'seller']",1
www.xdatbtm.com/ibg/client/home.php,TRUE,18,200,"['phishing', 'real']",1
csdn.net,TRUE,8767,200,[],0
80w19v.cn/aMoPeWHE/campero/?_t=1678393119090,TRUE,238,200,[],1
u1965047.plsk.regruhosting.ru/198/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/177/,TRUE,5442,200,"['gift', 'seller']",1
userapi.com,TRUE,5282,200,"['spam', 'fast']",0
ab.himalayahandicraftcottageindustry.com/binance/detail.html,TRUE,973,200,[],1
compteoutlook.mystrikingly.com/,FALSE,1565,403,[],1
direct.smbcc-co-jp.djewelrynai.com,TRUE,300,200,"['phishing', 'real']",1
cn-202384120-redev-cn.builderallwppro.com/,TRUE,629,200,['gift'],1
u1965047.plsk.regruhosting.ru/142/,TRUE,5442,200,"['gift', 'seller']",1
epam.com,TRUE,9641,200,['real'],0
u1965047.plsk.regruhosting.ru/169/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/82/,TRUE,5442,200,[],1
metamsk_logxe.godaddysites.com/,FALSE,3401,404,[],1
aol-108628.weeblysite.com/,FALSE,3736,404,[],1
bafybeibdyv6qtxqauwkzpadnrzk7perp5fwlkrmbaackkjmq7hzlockusy.ipfs.dweb.link/spauth.html?controlcalidad.gustapan@gustapan.com.ec%20,TRUE,2208,200,[],1
t.co/xEKxQj4V93,FALSE,4703,403,[],1
badoo.com,TRUE,7230,200,['gift'],0
u1965047.plsk.regruhosting.ru/85/,TRUE,5442,200,[],1
libsyn.com,TRUE,6711,200,"['surprise', 'fast']",0
ipfs.io/ipfs/bafkreidpi3h575bt4m6tm2fcaxbiy57qxkhb5eyl3tawdmidvlexhurtlm,TRUE,3222,200,[],1
theguardian.com,TRUE,10476,200,"['real', 'fast']",0
ft.com,TRUE,10329,200,"['fraud', 'real', 'seller', 'buyer']",0
airbnb.com,FALSE,5332,429,[],0
xvideos.com,TRUE,9203,200,"['real', 'trusted']",0
skinstier.net/,TRUE,152,200,"['spam', 'scam', 'gift', 'fast']",1
glance.net,FALSE,8378,403,[],0
doubleclick.com,TRUE,11610,200,"['real', 'fast']",0
merriam-webster.com,TRUE,8798,200,['trusted'],0
form.jotform.com/230676548640058,TRUE,6332,200,[],1
u1965047.plsk.regruhosting.ru/113/,TRUE,5442,200,"['gift', 'seller']",1
bufizf163.com/?gclid=Cj0KCQiA6rCgBhDVARIsAK1kGPIwuMZuK6qQtI0vGIgiduUAdF1Ncqc2Iwv0OQa9_2nN1Cm4ru1PFREaAnewEALw_wcB,FALSE,2,403,['fast'],1
sogou.com,TRUE,7753,200,[],0
docs.google.com/forms/d/e/1FAIpQLSecgWh3VEbOYo6AEzMlTrUFLyAIBJkQo95SdIBOQoDtvcPgxQ/viewform?usp=send_form,FALSE,9310,403,[],1
xxxxx520.com,TRUE,214,200,[],0
speedtest.net,TRUE,8661,200,[],0
ampproject.net,TRUE,2750,200,['fast'],0
u1965047.plsk.regruhosting.ru/10/,TRUE,5442,200,[],1
secure.212-113-119-96.cprapid.com/login1/,TRUE,1396,200,[],1
www.futuxo.com/ibg/client/home.php,TRUE,73,200,"['phishing', 'real']",1
u1965047.plsk.regruhosting.ru/114/,TRUE,5442,200,"['gift', 'seller']",1
kcbmc.net/wp-admin/css/colors/ectoplasm/oinlie/scire/navyfederal/,FALSE,1689,404,"['real', 'fast']",1
u1965047.plsk.regruhosting.ru/49/,TRUE,5442,200,[],1
yandex.ru,TRUE,9301,200,[],0
digicert.com,TRUE,9596,200,"['phishing', 'real', 'trusted', 'seller']",0
t.co/fQgyen7l3f,TRUE,4703,200,[],1
u1965047.plsk.regruhosting.ru/203/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/56/,TRUE,5442,200,[],1
livejasmin.com,FALSE,7790,403,[],0
u1965090.cp.regruhosting.ru/home.php,TRUE,5442,200,['fast'],1
u1965047.plsk.regruhosting.ru/254/,TRUE,5442,200,[],1
krknnlogytin-usa.godaddysites.com/,TRUE,3401,200,[],1
magacadastro.com/etc.clientlibs/sharedcomponents/clientlibs/clientlib-vendor/jquery-ui/css/images/ui-icons_444444_256x240.html,TRUE,4,200,['real'],1
